symbol,company,price,sector,avg_volume,market_cap,pe_ratio,week52high,week52low
SBBP,Strongbridge Biopharma plc,6.8,Healthcare,338273,273074788,-5.19,9.025,2.69
SCHL,Scholastic Corporation,37.49,Consumer Cyclical,127361,1308293179,20.94,46.95,33.5101
SBR,Sabine Royalty Trust,43.7,Energy,22019,637117377,0,50,33.5
SBS,Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp American Depositary Shares (Each repstg 250),11.02,Utilities,1403800,7532278756,8.48,11.69,8.15
SBT,Sterling Bancorp Inc.,13.84,Financial Services,95964,733012183,0,14.01,12
SFBS,ServisFirst Bancshares Inc.,41.86,Financial Services,154164,2218269650,23.39,44,32.54
SBUX,Starbucks Corporation,56.48,Consumer Cyclical,13092292,79388288000,27.29,64.87,52.58
SFUN,Fang Holdings Limited American Depositary Shares (Each representing Four Class A HK$1.00 par value),5.02,Technology,3028122,2223481065,-125.5,5.58,2.46
SGBX,SG Blocks Inc.,4.84,Industrials,44649,20605032,0,6.9989,3.7
SC,Santander Consumer USA Holdings Inc.,17.01,Financial Services,2701551,6122692619,9.19,19.02,11.12
SFBC,Sound Financial Bancorp Inc.,35,Financial Services,2605,87851575,0,35.45,29.5
SBI,Western Asset Intermediate Muni Fund Inc,9.01,Financial Services,35139,126881658,0,9.993,8.9
SF,Stifel Financial Corporation,62.67,Financial Services,523253,4290844626,15.67,68.76,41.93
SE,Sea Limited American Depositary Shares each representing one Class A,12.33,Technology,952609,4032393028,0,16.99,10.785
SD,SandRidge Energy Inc.,15.45,Energy,450226,551038263,11.36,21.9,14.65
SCE-G,SCE Trust II Trust Preferred Securities,22.31,Industrials,51879,0,0,25.89,21.93
SCE-H,SCE Trust III Fixed/Floating Rate Trust Preference Securities,25.49,Financial Services,28524,0,0,29.43,25.05
SCAC,Saban Capital Acquisition Corp.,9.96,Industrials,2449,309310452,0,10.35,9.84
SCE-J,Southern California Edison Company 5.375% Fixed-to-Floating Rate Trust Preference Securities,24.23,Financial Services,35717,0,0,29.43,23.96
SCE-L,SCE TRUST VI,22.01,,76411,0,0,25.77,21.75
SEED,Origin Agritech Limited,0.91,Consumer Defensive,459090,21242245,0,2.4,0.77
SEMG,Semgroup Corporation Class A,27.1,Energy,921525,2132416995,21.51,40.85,21.35
SBOW,SilverBow Resorces Inc.,27.61,Energy,39280,318936031,10.91,33.21,19.89
SBGL,D/B/A Sibanye-Stillwater Limited American Depositary Shares (Each representing four),4.65,Basic Materials,3438766,51422690,0,10.593136,3.95
SBRAP,Sabra Health Care REIT Inc. 7.125% Preferred Series A,25.01,Real Estate,7492,143718375,0,26.6099,24.84
SBGI,Sinclair Broadcast Group Inc.,36.3,Consumer Cyclical,1537297,3693228393,15.32,43.05,26.7
SGH,SMART Global Holdings Inc.,32.73,Technology,389638,711906728,25.77,43.155,11.5
SCYX,SCYNEXIS Inc.,1.75,Healthcare,217577,49406996,-2.7,3.72,1.52
SGC,Superior Uniform Group Inc.,24.85,Consumer Cyclical,18146,369336380,21.61,28.8463,16.67
SDVY,First Trust SMID Cap Rising Dividend Achievers ETF,21.44,,2540,2126043,0,22.04,19.62
SGF,Aberdeen Singapore Fund Inc.,13.03,Financial Services,19621,96965650,0,13.67,9.6149
SCM,Stellus Capital Investment Corporation,11.99,Financial Services,96611,191191089,9.15,14.82,11.25
SFLY,Shutterfly Inc.,75.03,Technology,1511885,2423243910,68.21,75.36,39.755
SEDG,SolarEdge Technologies Inc.,46,Technology,842330,1978590962,22.33,47.145,13.5
SDT,SandRidge Mississippian Trust I of Beneficial Interest,0.85,Energy,144718,23626400,0,1.69,0.7328
SDR,SandRidge Mississippian Trust II representing Beneficial Interests,0.93,Energy,222615,46244250,0,1.59,0.74
SELF,Global Self Storage Inc.,4.42,Real Estate,9634,33220885,0,5.19,4.3599
SELB,Selecta Biosciences Inc.,8.5,Healthcare,289270,189860896,-2.74,24.02,7.95
SBFGP,SB Financial Group Inc. Depositary Shares each representing a 1/100th interest in a 6.50% Noncumulative convertible perpetual preferred share Series A,18,Financial Services,1668,0,0,21.1,14.4
SCPH,scPharmaceuticals Inc.,13.85,Healthcare,29002,243900591,0,18.17,11.5
SBLK,Star Bulk Carriers Corp.,11.76,Industrials,451989,745766033,-16.56,13.4,7.57
SBOT,Stellar Biotechnologies Inc.,0.783,Healthcare,101026,8416077,-1.6,2.2199,0.75
SHLX,Shell Midstream Partners L.P. representing Limited Partner Interests,25.47,Energy,1092216,4782816938,20.06,34.17,24.68
SKLN,Skyline Medical Inc.,1.21,Healthcare,0,12309988,0,1.47,0.83
SIR,Select Income REIT,20.34,Real Estate,365611,1820173126,7.68,26.7899,19.41
SIX,Six Flags Entertainment Corporation,69.38,Consumer Cyclical,843409,5813055196,33.2,70.44,51.25
SHLM,A. Schulman Inc.,42.7,Basic Materials,410641,1260734665,24.4,43.35,25
SHLO,Shiloh Industries Inc.,7.58,Industrials,202750,176954789,58.31,16.69,6.45
SID,Companhia Siderurgica Nacional S.A.,3.28,Basic Materials,4426035,4451396394,0,4.13,1.76
SGOC,SGOCO Group Ltd,1.2,Technology,144623,14118907,0,3.6,0.9
SHLD,Sears Holdings Corporation,2.61,Consumer Cyclical,2498731,280871804,-0.47,14.32,1.99
SIGI,Selective Insurance Group Inc.,58.7,Financial Services,155910,3433950000,18.81,62.4025,43.45
SLMBP,SLM Corporation Floating Rate Non-Cumulative Preferred Stock Series B,68.35,Financial Services,4295,273641600,0,74.65,61.01
SIGM,Sigma Designs Inc.,5.9,Technology,746924,228572101,-21.85,7,5.4
SKOR,FlexShares Credit-Scored US Corporate Bond Index Fund,49.59,,5588,52069550,0,51.61,49.3601
SLDA,Sutherland Asset Management Corporation 7.00% Convertible Senior Notes due 2023,24.95,,32842,0,0,26,24.71
SLG-I,SL Green Realty Corporation Preferred Series I,25.11,Real Estate,17493,0,0,26.5,24.9416
SLTB,,25.43,,0,0,0,25.4098,0
SMHI,SEACOR Marine Holdings Inc.,14.96,Industrials,87878,264363486,0,30.395,11.66
SIG,Signet Jewelers Limited,51.33,Consumer Cyclical,2166637,3106289668,6.92,77.94,46.09
SHOP,Shopify Inc. Class A Subordinate,137.53,Technology,1713167,12004617005,-327.45,140.75,58.6266
SLDB,Solid Biosciences Inc.,24.93,Healthcare,230109,851384978,0,29.25,19.12
SKX,Skechers U.S.A. Inc.,39.19,Consumer Cyclical,2241386,6210460149,22.02,42.73,22.64
SMBK,SmartFinancial Inc.,22.1,Financial Services,23002,246471598,23.51,26.26,18.25
SKM,SK Telecom Co. Ltd.,25.4,Communication Services,502932,16157411373,16.49,28.97,22
SMBC,Southern Missouri Bancorp Inc.,36.47,Financial Services,9586,313964322,74.43,40.8,30.3
SGMA,SigmaTron International Inc.,7.7,Technology,19911,32337124,768,11.61,4.01
SGRY,Surgery Partners Inc.,16.25,Healthcare,419953,792501060,108.33,24.05,7.1
SLNOW,,0.1301,,0,0,0,0.13,0
SLQD,iShares 0-5 Year Investment Grade Corporate Bond ETF,49.78,,172328,739381500,0,50.73,49.7
SGRP,SPAR Group Inc.,1.22,Industrials,1065762,25102682,0,3.75,0.87
SGMO,Sangamo Therapeutics Inc.,23.3,Healthcare,1754962,1969338158,-33.77,23.75,3.65
SGMS,Scientific Games Corp,43.5,Consumer Cyclical,889270,3899400683,-15.7,56.4499,19.8
SHAK,Shake Shack Inc. Class A,38.03,Consumer Cyclical,1009972,1396862170,66.72,47.39,30.12
SLCT,Select Bancorp Inc.,13.45,Financial Services,11247,189302065,23.19,14.06,10.582
SHV,iShares Short Treasury Bond ETF,110.27,,1211030,9163437000,0,110.41,110.18
SHW,Sherwin-Williams Company (The),402.3,Basic Materials,743082,37620648407,27.76,435.15,305.7
SHY,iShares 1-3 Year Treasury Bond ETF,83.44,,1471059,11389560000,0,84.72,83.37
SIRI,Sirius XM Holdings Inc.,6.11,Consumer Cyclical,24320201,27445287494,32.16,6.28,4.73
SLCA,U.S. Silica Holdings Inc.,31.55,Basic Materials,2030585,2562752960,34.67,61.49,24.26
SHG,Shinhan Financial Group Co Ltd American Depositary Shares,45.12,Financial Services,105471,21395885365,5,50.37,40.02
SHI,SINOPEC Shangai Petrochemical Company Ltd.,58.5,Energy,44222,6331930898,10.39,64.8,50.67
SLS,SELLAS Life Sciences Group Inc.,5.5,Healthcare,32536,31717901,-0.19,24.243,5.06
SHO,Sunstone Hotel Investors Inc.,15.58,Real Estate,1871389,3510511463,12.88,17.46,14.15
SLRC,Solar Capital Ltd.,20.47,Financial Services,149165,865079108,12.79,22.94,19.7
SGLB,Sigma Labs Inc.,1.56,Technology,174205,7911518,0,4.48,1.33
SGLBW,Sigma Labs Inc. Warrant,0.38,,6051,0,0,1.5,0.16
SHBI,Shore Bancshares Inc,17.52,Financial Services,25706,222297684,41.71,19.3,15.17
SKT,Tanger Factory Outlet Centers Inc.,22.55,Real Estate,1855634,2132340087,10.74,34.7599,21.1399
SILC,Silicom Ltd,65.01,Technology,61678,484033645,0,77.95,35.33
SHLDW,,0.25,,0,0,0,0.26,0
SMG,Scotts Miracle-Gro Company (The),91.55,Basic Materials,794842,5211432665,21.85,110.12,81.4765
SHO-F,Sunstone Hotel Investors Inc. 6.450% Series F Cumulative Redeemable Preferred Stock,24.97,Real Estate,1473,0,0,26.98,24.55
SHO-E,Sunstone Hotel Investors Inc. 6.950% Series E Cumulative Redeemable Preferred Stock,25.35,Real Estate,7032,0,0,27.2154,25.17
SKYY,First Trust Cloud Computing ETF,48.39,,244618,1490720097,0,50.05,37.72
SIEN,Sientra Inc.,11.13,Healthcare,375719,215869522,-4.78,16.68,7.2
SIEB,Siebert Financial Corp.,8.1,Financial Services,107210,219973223,0,21.61,2.16
SKYS,Sky Solar Holdings Ltd.,0.832,Utilities,90921,43632837,0,2.43,0.8201
SHOO,Steven Madden Ltd.,44,Consumer Cyclical,451754,2600544056,19.64,49.275,35.55
SKYW,SkyWest Inc.,56.6,Industrials,312940,2934287028,16.55,58.15,30.4
SITO,SITO Mobile Ltd.,4.65,Communication Services,227170,102881576,-14.53,8.5953,1.71
SJR,Shaw Communications Inc.,20.01,Communication Services,671727,9562745363,19.24,23.44,19.9201
SMCP,AlphaMark Actively Managed Small Cap ETF,25.76,,2506,28335356,0,27.1,23.216
SHPG,Shire plc,134.06,Healthcare,1525418,40666652167,8.85,192.15,123.73
SLIM,The Obesity ETF,31.95,,3136,3209032,0,34.4662,22.9601
SITE,SiteOne Landscape Supply Inc.,78.74,Industrials,291678,3131323659,72.91,79.92,38.9
SJT,San Juan Basin Royalty Trust,9.24,Energy,330405,430665275,0,10.54,6.04
SMCI,Super Micro Computer Inc.,19.1,Technology,577863,930036147,14.25,27.9,17.7
SJI,South Jersey Industries Inc.,27.14,Utilities,517044,2158962031,23.6,38.4,26.1878
SJM,J.M. Smucker Company (The),124.46,Consumer Defensive,1161761,14138351571,16.14,143.68,99.565
SHIP,Seanergy Maritime Holdings Corp,1.05,Industrials,145342,38580552,0,1.66,0.581
SLAB,Silicon Laboratories Inc.,90.8,Technology,257235,3877937157,38.8,100,66.35
SM,SM Energy Company,21.85,Energy,3573538,2438985034,-31.21,28.631,12.29
SGQI,Janus Henderson SG Global Quality Income ETF,27.82,,1510,0,0,30.0999,26.5699
SMFG,Sumitomo Mitsui Financial Group Inc Unsponsored American Depositary Shares (Japan),9.12,Financial Services,1333180,64320896916,9.21,9.67,6.93
SIFI,SI Financial Group Inc.,14.35,Financial Services,10806,175521078,0,16.45,13.5
SINO,Sino-Global Shipping America Ltd.,2.18,Industrials,79331,22749466,0,3.99,2.11
SHSP,SharpSpring Inc.,4.97,Consumer Cyclical,30682,41924117,-6.81,5.5,3.07
SIFY,Sify Technologies Limited,1.89,Communication Services,565729,337423187,0,3.15,0.6913
SGY,Stone Energy Corporation,31.52,Energy,185589,630372010,-1.16,42.559185,16.5
SGU,Star Group L.P.,9.49,Energy,118839,530375526,0,11.7,9
SHEN,Shenandoah Telecommunications Co,32.85,Communication Services,112824,1618345165,131.4,41.8,25.5
SINA,Sina Corporation,114.95,Technology,1003797,8220610167,64.22,122.93,68.13
SLGL,Sol-Gel Technologies Ltd.,11.28,Healthcare,0,202871578,0,16.48,9.4101
SLGN,Silgan Holdings Inc.,28.86,Consumer Cyclical,683548,3185362356,17.6,32.5,27.21
SHOS,Sears Hometown and Outlet Stores Inc.,2.15,Consumer Cyclical,62579,48809584,-1.58,4.1,1.375
SHIPW,Seanergy Maritime Holdings Corp Class A Warrants,0.15,,2487,0,0,0.345,0.06
SKIS,Peak Resorts Inc.,5.25,Consumer Cyclical,29370,72708480,-37.14,6.1,4
SMED,Sharps Compliance Corp.,4.85,Industrials,48055,77997802,-161.67,5.7278,3.74
SLP,Simulations Plus Inc.,16.15,Technology,52491,279276330,47.5,17.45,9.45
SJW,SJW Group (DE),55.63,Utilities,70120,1141575219,22.52,69.29,45.389
SLVO,Credit Suisse Silver Shares Covered Call Exchange Traded Notes,7.74,,29543,6613000,0,9.33,7.2801
SLM,SLM Corporation,11.28,Financial Services,5435131,4871715410,15.45,13.2,9.65
SIVB,SVB Financial Group,248.81,Financial Services,427429,13122420782,25.11,263.09,159.44
SLD,Sutherland Asset Management Corporation,14.2,Real Estate,67766,454349448,10.22,16.2,13.35
SLF,Sun Life Financial Inc.,42.82,Financial Services,585853,26140696050,13.42,44.5,32.22
SLG,SL Green Realty Corporation,96.2,Real Estate,1134386,8927677364,14.94,115.34,89.46
SIMO,Silicon Motion Technology Corporation,44.77,Technology,764130,1581622965,21.22,56.51,39.91
SLB,Schlumberger N.V.,66.28,Energy,10201224,91727064393,44.19,82.6901,61.02
SGZA,Selective Insurance Group Inc. 5.875% Senior Notes due 2043,25.03,Financial Services,23804,0,0,25.83,24.65
SLNO,Soleno Therapeutics Inc.,1.62,Healthcare,97197,16203655,0,4.2,1.3166
SGYP,Synergy Pharmaceuticals Inc.,2.03,Healthcare,7301899,456658530,-1.75,6.12,1.68
SPTN,SpartanNash Company,23.22,Consumer Defensive,232874,858483594,10.46,39.67,18.555
SPLK,Splunk Inc.,92.64,Technology,1494267,13104707102,-37.97,97.27,54.17
SMIT,Schmitt Industries Inc.,2.69,Technology,102314,10745326,-16.81,4.47,1.48
SPH,Suburban Propane Partners L.P.,24.72,Utilities,303064,1517651621,40.52,27.6,22.71
SPI,SPI Energy Co. Ltd.,0.785,Technology,2280663,56997530,0,24,0.51
SPN,Superior Energy Services Inc.,8.91,Energy,4073953,1363971936,-4.3,17.6,7.655
SODA,SodaStream International Ltd.,81.95,Consumer Cyclical,306619,1778139709,24.83,86.75,44.71
SPA,Sparton Corporation,22.76,Technology,46507,223838295,25.29,24.05,16.825
SPB,Spectrum Brands Holdings Inc.,102.54,Consumer Defensive,758892,5935050064,18.78,146.09,98.11
SPE,Special Opportunities Fund Inc,15.08,Financial Services,13610,128503780,0,16.2025,14.14
SPG,Simon Property Group Inc.,156.09,Real Estate,2097969,48522197807,13.91,187.35,150.15
SONA,Southern National Bancorp of Virginia Inc.,16.1,Financial Services,66172,385054893,18.3,18.48,15.1154
SPE-B,Special Opportunities Fund Inc. 3.50% Convertible Preferred Stock Series B,25.87,Financial Services,2298,0,0,26.54,25.174
SONC,Sonic Corp.,24.73,Consumer Cyclical,939226,951067626,19.47,30.05,22.11
SNNA,Sienna Biopharmaceuticals Inc.,15,Healthcare,59456,311102610,-1.97,29.25,13.37
SMLP,Summit Midstream Partners LP Representing Limited Partner Interests,20.05,Energy,198150,1464855446,12.08,24.9,18.3
SND,Smart Sand Inc.,8.34,Basic Materials,683215,336877895,12.45,21.99,4.81
SNE,Sony Corporation,49.55,Technology,1453994,62666948938,95.29,53.91,30.7
SOGO,Sogou Inc. American Depositary Shares each representing one Class A,9.42,Technology,2794545,3688141536,0,14.7,8.08
SPEX,Spherix Incorporated,1.33,Industrials,128322,8275580,0,4.75,0.8902
SNA,Snap-On Incorporated,160.88,Industrials,743858,9125282202,15.88,185.47,140.83
SNN,Smith & Nephew SNATS Inc.,36.38,Healthcare,608189,15915559762,0,40.43,30.195
SMPL,The Simply Good Foods Company,13.75,Consumer Defensive,419555,970510379,0,16.01,10.93
SNH,Senior Housing Properties Trust,16.35,Real Estate,1561254,3885257187,8.89,22.52,15.52
SNI,Scripps Networks Interactive Inc,87.81,Consumer Cyclical,912471,11407890943,16.29,88.87,64.87
SNV,Synovus Financial Corp.,50.93,Financial Services,904220,6055439234,20.05,52.08,37.9469
SNR,New Senior Investment Group Inc.,7.09,Real Estate,657857,582435481,6.06,10.82,6.77
SNP,China Petroleum & Chemical Corporation,80.78,Energy,216004,97801323115,17.79,89.68,69.6
SNAP,Snap Inc. Class A,20.42,Technology,32440756,24957364840,-6.26,29.44,11.28
SNX,Synnex Corporation,120.63,Industrials,310195,4835279481,13.63,141.9399,101.48
SNY,Sanofi American Depositary Shares (Each repstg one-half of one),39.91,Healthcare,2696815,99698339435,12.79,50.65,38.14
SOCL,Global X Social Media ETF,37.45,,101444,155417500,0,37.9358,24.08
SOV-C,Santander Holdings USA Inc. Dep Shs repstg 1/1000 Perp Pfd Ser C,25.89,Financial Services,3561,207120000,0,26.89,25.1
SMSI,Smith Micro Software Inc.,2.39,Technology,72248,34138648,0,3.409,0.8007
SNBR,Sleep Number Corporation,34.74,Consumer Cyclical,662389,1348363620,21.58,40.72,21.52
SNBC,Sun Bancorp Inc.,24.5,Financial Services,67614,467869420,7.59,26.7,22.45
SNSR,Global X Internet of Things ETF,20.47,,63456,0,0,21.1,17.18
SNSS,Sunesis Pharmaceuticals Inc.,5.97,Healthcare,130154,204462482,-3.41,6.24,1.8201
SOJA,,25.83,,0,0,0,25.83,0
SOJB,Southern Company (The) Series 2016A 5.25% Junior Subordinated Notes due October 1 2076,23.88,,84611,0,0,26.25,23.01
SOJC,Southern Company (The) Series 2017B 5.25% Junior Subordinated Notes due December 1 2077,23.79,,146138,0,0,25.78,23.25
SNPS,Synopsys Inc.,89.07,Technology,1013269,13245925874,73.01,94.8,68.79
SPKE,Spark Energy Inc.,10.25,Utilities,212966,354965311,12.65,23.65,9.2
SNHNL,Senior Housing Properties Trust 6.25% Senior Notes Due 2046,25.29,,21766,0,0,27.42,25
SPG-J,Simon Property Group Inc. Group 8 3/8% Series J Cumulative Redeemable Preferred Stock,70,Real Estate,483,54414175,0,77.98,65.1
SNHNI,Senior Housing Properties Trust 5.625% Senior Notes due 2042,23.51,Real Estate,18705,0,0,25.955,22.481
SNHY,Sun Hydraulics Corporation,55.48,Industrials,308705,1746352005,38.26,70.83,34.17
SNCR,Synchronoss Technologies Inc.,9.05,Technology,1069554,430009347,100.56,33.04,6.51
SPSC,SPS Commerce Inc.,56.57,Technology,140351,968874729,125.71,64.85,45.02
SPRT,Support.com Inc.,2.85,Technology,46984,53333703,0,2.99,1.89
SPCB,SuperCom Ltd.,3.1,Industrials,207341,46308851,0,4.95,2.01
SPRO,Spero Therapeutics Inc.,10.04,Consumer Defensive,22629,46196460,0,15.4,9.66
SMRT,Stein Mart Inc.,0.6299,Consumer Cyclical,650211,30205192,62.99,3.92,0.48
SPR,Spirit Aerosystems Holdings Inc.,92.35,Industrials,1226858,10573077897,17.36,105.2,51.85
SPPI,Spectrum Pharmaceuticals Inc.,21.16,Healthcare,980827,2130012956,-24.05,23.5,5.47
SPHS,Sophiris Bio Inc.,2.09,Healthcare,250406,62932310,-5.81,2.95,1.8
SMP,Standard Motor Products Inc.,48.2,Consumer Cyclical,124087,1090197770,17.79,54.73,40.56
SMM,Salient Midstream of Beneficial Interest,10.48,Financial Services,93190,185731266,0,13.99,9.64
SMI,Semiconductor Manufacturing International Corporation ADR,6.13,Technology,388503,6028895109,32.26,9.142,4.49
SNDE,Sundance Energy Australia Limited,5.74,Energy,15023,72061846,0,11.5,3.6054
SMMT,Summit Therapeutics plc,11.68,Healthcare,132838,174334162,-5.19,16.861,8.8
SMMF,Summit Financial Group Inc.,24.82,Financial Services,19215,306739509,13.71,28.1586,19.13
SNGXW,Soligenix Inc. Warrant,0.47,,1765,0,0,1.3144,0.2109
SOHU,Sohu.com Inc.,34.5,Technology,565563,1341407679,-3.94,70.86,32.3
SNLN,Highland/iBoxx Senior Loan ETF,18.3,,186511,477580407,0,18.76,18.13
SOHO,Sotherly Hotels Inc.,6.19,Real Estate,29294,85567211,6.96,7.66,5.57
SNFCA,Security National Financial Corporation Class A Common Stock,4.6,Financial Services,13553,79079123,0,7.095238,4.047619
SNDR,Schneider National Inc.,26.81,Industrials,791768,4742139690,28.52,30,17.69
SMTX,SMTC Corporation,2.19,Technology,38616,36678929,0,2.33,1.1041
SORL,SORL Auto Parts Inc.,6.28,Consumer Cyclical,270842,121041855,4.07,9.74,2.78
SPIL,Siliconware Precision Industries Company Ltd.,8.65,Technology,77970,5390680000,0,8.71,7.68
SMTC,Semtech Corporation,32.85,Technology,625629,2179874031,31.59,41.95,31.3
SNMX,Senomyx Inc.,1.29,Basic Materials,127729,61644963,-4.96,1.71,0.5561
SMPLW,The Simply Good Foods Company Warrant,3.66,,25961,0,0,4.3,1.08
SP,SP Plus Corporation,37.25,Industrials,125530,838895032,20.36,41.7,27.7
SO,Southern Company (The),43.93,Utilities,8621695,44089364466,15.97,53.51,42.63
SN,Sanchez Energy Corporation,3.51,Energy,3526431,295293478,-2.44,12.02,3.38
SNES,SenesTech Inc.,0.67,Basic Materials,196259,6960963,-0.69,9.6,0.56
SPAR,Spartan Motors Inc.,15.45,Industrials,250952,542343807,42.92,18.1,6.3
SNDX,Syndax Pharmaceuticals Inc.,9.48,Healthcare,429696,231216527,-3.54,15.7,7.4092
SPNS,Sapiens International Corporation N.V.,9.16,Technology,51624,450813467,33.93,15.46,9.14
SOHOB,Sotherly Hotels Inc. 8.0% Series B Cumulative Redeemable Perpetual Preferred Stock,25.18,Real Estate,2917,0,0,27.3244,24.86
SOHOO,Sotherly Hotels Inc. 7.875% Series C Cumulative Redeemable Perpetual Preferred Stock,25.03,Real Estate,3338,0,0,25.76,24.55
SPNE,SeaSpine Holdings Corporation,9.92,Healthcare,29704,133216950,-3.4,13.46,6.31
SPLP,Steel Partners Holdings LP LTD PARTNERSHIP UNIT,19.95,Industrials,6286,519037674,0,20.7,17.1
SOFO,Sonic Foundry Inc.,2.59,Technology,10658,11599500,-13.68,5.3505,2.05
SOI,Solaris Oilfield Infrastructure Inc. Class A,18.73,Energy,458968,874358749,35.34,23.98,9.895
SOL,Renesola Ltd. ADR,2.4,Technology,71256,48769366,-0.6,3.7858,2.12
SON,Sonoco Products Company,49.91,Consumer Cyclical,486579,4961098819,17.95,55.77,47.1
SOR,Source Capital Inc.,41.31,Financial Services,16293,356235959,0,42.9699,37.02
SPWH,Sportsman's Warehouse Holdings Inc.,5.25,Consumer Cyclical,463391,223540511,7.5,6.99,3.4
SPOK,Spok Holdings Inc.,14.6,Communication Services,62497,291756808,0,20.6,13.75
SNV-C,Synovus Financial Corp. Perp Pfd Ser C Fxd To Fltg,25.83,Financial Services,8522,0,0,28.97,25.61
SPKEP,Spark Energy Inc. 8.75% Series A Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Stock,23.35,Utilities,57145,0,0,27.5597,22.84
SNOAW,,0.38,,0,0,0,0.46,0
SOXX,iShares PHLX SOX Semiconductor Sector Index Fund,178.7,,710077,1581495000,0,188.71,129.401
SPGI,S&P Global Inc.,189.28,Industrials,1405870,48058192000,27.43,190.99,127.28
SNGX,Soligenix Inc.,2.07,Healthcare,35440,17896939,-1.92,5.08,1.74
SNOA,Sonoma Pharmaceuticals Inc.,4.37,Healthcare,22522,20405180,-5.71,8.2477,4.1584
SRCE,1st Source Corporation,51.44,Financial Services,50762,1334187140,20.49,54,43.575
SRCL,Stericycle Inc.,76.02,Industrials,799194,6490046034,17.52,88,61.25
SSYS,Stratasys Ltd.,21.03,Technology,636955,1118838060,150.21,30.88,18.0401
STKL,SunOpta Inc.,7.1,Consumer Defensive,270309,616026509,-59.17,10.2,6
STKS,The ONE Group Hospitality Inc.,2.52,Consumer Cyclical,65003,67861793,0,2.64,1.3146
SSW-G,Seaspan Corporation 8.20% Cumulative Redeemable Perpetual Preferred Shares - Series G,23.65,Industrials,35270,0,0,25.2,19.49
SSW-E,Seaspan Corporation Cumulative Redeemable Perpetual Preferred Series E (Marshall Islands),23.8,Industrials,15743,128628000,0,25.5,19.75
SSW-D,Seaspan Corporation Cumulative Redeemable Perpetual Preferred Series D (Marshall Islands),23.99,Industrials,15131,122517448,0,25.2,19.474
SRC-A,Spirit Realty Capital Inc. 6.000% Series A Cumulative Redeemable Preferred Stock,23.65,Real Estate,74265,0,0,26.4,23.33
STLRU,Stellar Acquisition III Inc. Unit,10.66,Industrials,347,0,0,10.75,10.2
STLRW,Stellar Acquisition III Inc. Warrants,0.48,,27721,0,0,0.64,0.1213
SSW-H,Seaspan Corporation 7.875% Cumulative Redeemable Perpetual Preferred Shares - Series H,23.3,Industrials,44331,0,0,24.96,19.1556
STI-A,SunTrust Banks Inc. Dep Shs repstg 1/4000 Perpetual Pfd Stk Ser A,24.02,Financial Services,10993,480400000,0,25.8285,23.3701
STDY,SteadyMed Ltd.,3.05,Healthcare,13357,80995959,-4.01,9.7,2.85
STI-E,SunTrust Banks Inc. Depositary Shares Series E,25.07,Financial Services,60318,0,0,25.94,24.8219
STLD,Steel Dynamics Inc.,49.4,Basic Materials,2582107,11705418130,18.64,49.67,32.15
SRPT,Sarepta Therapeutics Inc.,64,Healthcare,1771279,4136448064,-15.09,68.9,28.08
SQM,Sociedad Quimica y Minera S.A.,54.56,Basic Materials,1526577,14360002349,36.13,64.2,30.82
STLR,Stellar Acquisition III Inc.,10.2,Industrials,2504,91723602,0,10.28,9.9902
SRG-A,Seritage Growth Properties 7.00% Series A Cumulative Redeemable Preferred Shares of Beneficial Interest,22.35,Real Estate,21067,0,0,24.7,20.9083
STLY,Stanley Furniture Company Inc.,0.7,Consumer Cyclical,82783,10590867,-5.92,1.39,0.55
SSNT,SilverSun Technologies Inc.,3.96,Technology,6370,17065097,0,5.22,2.9
STAR,iStar Inc.,10.42,Real Estate,575078,710644156,-1042,12.68,9.75
STAY,Extended Stay America Inc.,19.6,Consumer Cyclical,1806150,3768961087,19.41,21.28,15.625
STAF,Staffing 360 Solutions Inc.,3.26,Industrials,73927,12469860,0,4.5,0.4503
STAG,Stag Industrial Inc.,24.03,Real Estate,744718,2331211408,14.22,28.95,22.42
STAA,STAAR Surgical Company,15.15,Healthcare,116336,623638100,-505,17.6,8.95
SRET,Global X SuperDividend REIT ETF,14.53,,49208,2912000,0,15.88,13.871
SREV,ServiceSource International Inc.,3.69,Technology,423529,332668478,52.71,6.05,2.61
SSFN,Stewardship Financial Corp,10.95,Financial Services,12477,97260019,0,12.75,7.9219
SRE-A,Sempra Energy 6% Mandatory Convertible Preferred Stock Series A,101.18,Utilities,576621,0,0,102.38,96.15
SSWN,Seaspan Corporation 6.375% Notes due 2019,25.47,,17556,0,0,26.01,24.7793
SRLP,Sprague Resources LP representing Limited Partner Interests,24.4,Energy,26565,550290443,13.63,30.75,22.95
SQNS,Sequans Communications S.A. American Depositary Shares each representing one,1.6,Technology,518159,128039531,-5.71,4.75,1.4411
SRUN,Silver Run Acquisition Corporation II,8.94,Industrials,3262192,1156612500,0,10.79,8.01
SSWA,Seaspan Corporation 7.125% Notes due 2027,23.85,,30513,0,0,24.85,23.4
SRUNW,Silver Run Acquisition Corporation II Warrant,2.16,,715507,0,0,2.85,1.05
SRUNU,Silver Run Acquisition Corporation II Unit,9.6,Industrials,238202,0,0,12.89,9.37
STBA,S&T Bancorp Inc.,40.47,Financial Services,89833,1415313967,16.38,43.17,31.72
SRCLP,Stericycle Inc. Depository Receipt,59.4,Industrials,57405,0,0,75.95,49.84
