symbol,company,price,sector,avg_volume,market_cap,pe_ratio,week52high,week52low
PNK,Pinnacle Entertainment Inc.,30.92,Consumer Cyclical,619908,2004346176,40.68,33.59,16.03
PNM,PNM Resources Inc. (Holding Co.),35.3,Utilities,852135,2811772927,17.3,46,33.75
PNC,PNC Financial Services Group Inc. (The),159.13,Financial Services,2516660,75268490000,18.7,160.81,115.25
PRCP,Perceptron Inc.,8.89,Technology,38809,84917858,222.25,10.81,6.801
PNF,PIMCO New York Municipal Income Fund,11.6,Financial Services,28353,90004040,0,13.63,11.6
QAT,iShares MSCI Qatar ETF,16.73,,23319,60228000,0,20.413,13.0115
PTC,PTC Inc.,73.72,Technology,1034088,8572488180,124.95,74.88,50.68
PVAC,Penn Virginia Corporation,37.1,Energy,112608,556658417,15.27,50,31
PWOD,Penns Woods Bancorp Inc.,41.27,Financial Services,7298,193522830,0,50,38.12
PTNR,Partner Communications Company Ltd.,5.2,Communication Services,6820,871110797,0,6.6,4.6
PZN,Pzena Investment Management Inc Class A,10.65,Financial Services,58997,729902830,16.9,13.15,8.2493
PZE,Petrobras Argentina S.A. ADS,12.5,Energy,29417,2524046025,0,14.8,9.14
PZC,PIMCO California Municipal Income Fund III of Beneficial Interest,9.8,Financial Services,66618,217980146,0,12.9708,9.8
PYPL,PayPal Holdings Inc.,77.06,Financial Services,11504818,92484360809,52.78,86.32,41.74
PSDO,Presidio Inc.,15.74,Technology,244919,1447221540,47.7,19.74,12.75
PXLW,Pixelworks Inc.,4.25,Technology,372800,145570575,32.69,7.05,3.8015
PSDV,pSivida Corp.,1.09,Healthcare,394209,49330129,-2.1,2.45,0.93
PYZ,PowerShares DWA Basic Materials Momentum Portfolio,69.31,,6936,103965000,0,75.26,58.83
PTEN,Patterson-UTI Energy Inc.,17.96,Energy,4513030,3995099933,-20.18,28.73,14.83
PSTG,Pure Storage Inc. Class A,21.44,Technology,2409248,4647831915,-19.49,22.22,9.12
PYN,PIMCO New York Municipal Income Fund III of Beneficial Interest,8.86,Financial Services,13564,50542508,0,10.27,8.86
PSTI,Pluristem Therapeutics Inc.,1.38,Healthcare,295783,151933980,-4.31,2.12,1.06
PUB,People's Utah Bancorp,30.65,Financial Services,24612,568032711,20.3,33.9,24.63
PTGX,Protagonist Therapeutics Inc.,16.55,Healthcare,115918,338938423,-6.15,23.75,8
PULM,Pulmatrix Inc.,1.46,Healthcare,593916,30729347,-2.03,4.75,1.35
PTI,Proteostasis Therapeutics Inc.,3.13,Healthcare,806464,107722355,-1.41,16.67,1.41
PTH,PowerShares DWA Healthcare Momentum Portfolio,78.05,,19807,152197500,0,80.56,51.56
PTF,PowerShares DWA Technology Momenum Portfolio,56.97,,7141,122485500,0,57.3399,42.92
PX,Praxair Inc.,153.6,Basic Materials,2283715,43976500378,26.26,166.95,115.67
PY,Principal Shareholder Yield Index ETF,32.89,,2536,13156033,0,34.8134,27.98
PTY,Pimco Corporate & Income Opportunity Fund,16.22,Financial Services,342052,1312895071,0,17.22,14.88
PTX,Pernix Therapeutics Holdings Inc.,2.37,Healthcare,132992,27959044,-0.61,7.15,2
PTR,PetroChina Company Limited,69.11,Energy,160985,126485797758,30.18,82.33,60.69
QABA,First Trust NASDAQ ABA Community Bank Index Fund,53.99,,48552,318541108,0,55.79,45.86
PSO,Pearson Plc,9.65,Consumer Cyclical,307823,7633253709,0,10.01,7.62
PSL,PowerShares DWA Consumer Staples Momentum Portfolio,65.71,,11489,82137500,0,67.93,56.49
PSB,PS Business Parks Inc.,110.99,Real Estate,98904,3024592597,18.5,137.6,107.91
PSAU,PowerShares Global Gold & Precious Metals Portfolio,18.62,,10791,29792000,0,21.85,17.58
PSA,Public Storage,186.31,Real Estate,1110070,32425619512,18.8,232.21,180.48
PSF,Cohen & Steers Select Preferred and Income Fund Inc.,26.18,Financial Services,41316,314017869,0,29.1599,25.72
QADB,QAD Inc.,31.5,Technology,1105,606231549,787.5,34.52,21.38
PSX,Phillips 66,90.99,Energy,2288255,45676980000,20.77,107.47,75.135
QADA,QAD Inc.,43.1,Technology,49424,829478723,1077.5,45.35,26.04
PRU,Prudential Financial Inc.,108.48,Financial Services,2379777,45995520000,10.25,127.14,97.88
PZZA,Papa John's International Inc.,57.33,Consumer Cyclical,1112487,2008961128,21.15,86.555,55.05
PVG,Pretium Resources Inc. (Canada),6.61,Basic Materials,3513800,1205600372,-330.5,12.44,6.47
PVH,PVH Corp.,146.68,Consumer Cyclical,729745,11283994711,21.57,157.96,88.89
PRTS,U.S. Auto Parts Network Inc.,2.26,Consumer Cyclical,69012,80294659,45.2,4.13,2.01
PSXP,Phillips 66 Partners LP representing limited partner interest in the Partnership,50.56,Energy,297892,6144193729,19.83,57.61,44.4
PRTY,Party City Holdco Inc.,14.75,Consumer Cyclical,712076,1421813005,12.39,17.05,9.5
PRTA,Prothena Corporation plc,33.06,Healthcare,615058,1272810000,-8.14,70,27.19
QBAK,Qualstar Corporation,11.54,Technology,51578,23564899,0,13.2,3.89
PRTK,Paratek Pharmaceuticals Inc.,13.6,Healthcare,585887,381381631,-3.67,29,11.85
PRTO,Proteon Therapeutics Inc.,2.15,Healthcare,84434,37881749,-0.97,2.85,1.1
PUI,PowerShares DWA Utilities Momentum Portfolio,25.56,,15709,43452000,0,29.9678,23.64
PUK,Prudential Public Limited Company,51.43,Financial Services,219232,66531685542,0,55.36,39.89
PYDS,Payment Data Systems Inc.,1.67,Industrials,290453,25940167,0,4.1,1.17
PTIE,Pain Therapeutics Inc.,6.25,Healthcare,1306776,41221931,-3.42,12.8,3.1
PSCU,PowerShares S&P SmallCap Utilities Portfolio,49.88,,11127,47386000,0,57.53,46.03
PSCH,PowerShares S&P SmallCap Health Care Portfolio,105.84,,32778,328104000,0,112.5,77.4086
PSCI,PowerShares S&P SmallCap Industrials Portfolio,63.68,,6656,108256000,0,67.63,52.88
PSCM,PowerShares S&P SmallCap Materials Portfolio,52.65,,14599,42120000,0,55.7517,43.76
PSCC,PowerShares S&P SmallCap Consumer Staples Portfolio,71.5,,4877,50050000,0,76.6188,64.113
PSC,Principal U.S. Small Cap Index ETF,31.23,,30560,351337531,0,33.19,27.6103
PSCF,PowerShares S&P SmallCap Financials Portfolio,53.38,,15738,221527000,0,56.9889,48.471
PSCD,PowerShares S&P SmallCap Consumer Discretionary Portfolio,59.57,,2955,71352000,0,63.755,49.9549
PSCE,PowerShares S&P SmallCap Energy Portfolio,14.8,,82441,62160000,0,20.6132,11.3688
PSEC,Prospect Capital Corporation,6.75,Financial Services,2374128,2440309599,7.94,9.58,5.51
PRSS,CafePress Inc.,1.49,Technology,31546,25125021,-3.63,3.5,1.36
PSET,Principal Price Setters Index ETF,32.9,,5583,21385033,0,34.46,27.39
PTCT,PTC Therapeutics Inc.,24.14,Healthcare,1090802,1001558461,-8.81,28.75,8.12
PTLA,Portola Pharmaceuticals Inc.,48.22,Healthcare,866984,3146428873,-11.16,67.1,29.5
PXS,Pyxis Tankers Inc.,1.3,Industrials,655129,27141261,0,12.22,0.9
PUMP,ProPetro Holding Corp.,16.13,Energy,1915105,1339432845,0,22.88,10.84
PTSI,P.A.M. Transportation Services Inc.,35.05,Industrials,14619,220921377,24.51,43.2,14.5
PXI,PowerShares DWA Energy Momentum Portfolio,37.5,,19217,88125000,0,42.5255,30.1
PXD,Pioneer Natural Resources Company,178.25,Energy,1822906,30331958486,82.52,196.91,125.46
PSCT,PowerShares S&P SmallCap Information Technology Portfolio,77.4,,42026,441180000,0,81.94,69.15
PVBC,Provident Bancorp Inc.,24.05,Financial Services,4328,231565329,0,27.3745,18.35
PWR,Quanta Services Inc.,34.95,Industrials,1504637,5407491611,18.3,40.105,30.23
PSMT,PriceSmart Inc.,80.1,Consumer Defensive,244147,2435323714,26.88,94,77.5
RBS-S,Royal Bank of Scotland Group Plc (The) Sponsored ADR Repstg Pref Ser S (United Kingdom),25.62,Financial Services,41346,973560000,0,27.32,25.15
RCII,Rent-A-Center Inc.,8.93,Industrials,1485912,476074437,-55.81,13.89,8.1601
RBCAA,Republic Bancorp Inc. Class A Common Stock,38.6,Financial Services,13759,805214991,15.56,44.04,31.97
QRVO,Qorvo Inc.,80.17,Technology,2658294,10140991832,20.56,85.24,62.68
QTNT,Quotient Limited,4.19,Healthcare,620113,191014101,-1.39,7.74,2.78
RAD,Rite Aid Corporation,2.2,Consumer Defensive,21595360,2348521657,16.92,6.15,1.38
RELX,RELX PLC PLC American Depositary Shares (Each representing One),20.88,Consumer Cyclical,666985,22141924790,0,24.03,18.62
RARE,Ultragenyx Pharmaceutical Inc.,48.18,Healthcare,674781,2294953893,-6.91,91.345,41.67
QINC,First Trust RBA Quality Income ETF,24.4,,4010,29460049,0,26.9,23.03
RELV,Reliv' International Inc.,5.42,Consumer Defensive,17880,10000767,0,13.7728,3.72
RE,Everest Re Group Ltd.,243.26,Financial Services,399520,9933765360,27.49,277.17,208.81
QTNA,Quantenna Communications Inc.,14.01,Technology,418587,493445734,700.5,25.4549,9.6
RAS,RAIT Financial Trust of Beneficial Interest,0.4413,Real Estate,992517,41061474,5.52,3.8,0.2806
RELL,Richardson Electronics Ltd.,7.98,Technology,32300,103153175,-798,8.715,5.31
RARX,Ra Pharmaceuticals Inc.,7.74,Healthcare,203707,175130534,-3.13,27.84,5.8
QGEN,Qiagen N.V.,33.87,Healthcare,1471796,7667355120,26.67,36.34,27.74
RDWR,Radware Ltd.,21.09,Technology,203636,910852847,-191.73,21.65,15.1301
RDNT,RadNet Inc.,10,Healthcare,148412,476239160,33.33,11.9,5.25
RDFN,Redfin Corporation,21.9,Real Estate,1312127,1783266564,121.67,33.49,19.18
QURE,uniQure N.V.,24.62,Healthcare,417145,758297970,-10.75,25.45,4.72
QUMU,Qumu Corporation,1.72,Technology,29396,16151230,-1.83,3.28,1.72
QQQ,PowerShares QQQ Trust Series 1,165.29,,50065717,61099448500,0,170.952,129.38
REGN,Regeneron Pharmaceuticals Inc.,323.04,Healthcare,1138735,34790373626,23.37,543.5518,313.531
REGI,Renewable Energy Group Inc.,11.35,Energy,376060,440750067,378.33,13.55,8.35
QIWI,QIWI plc,16.92,Financial Services,344538,1025301815,14.84,26.55,13.665
QQXT,First Trust NASDAQ-100 Ex-Technology Sector Index Fund,49.59,,8578,104139099,0,52.82,43.79
REDU,RISE Education Cayman Ltd,16.38,Consumer Defensive,324033,900900000,0,17.86,9.5
RAIL,Freightcar America Inc.,15.84,Industrials,79350,196347872,-30.46,20.46,12.07
QCOM,QUALCOMM Incorporated,63.99,Technology,12075574,94728447439,16.93,69.28,48.92
QQQX,Nuveen NASDAQ 100 Dynamic Overwrite Fund,24.4,Financial Services,179716,893316086,0,26.1,19.58
RDUS,Radius Health Inc.,38.22,Healthcare,886272,1704300163,-7.04,49.16,24.66
RADA,RADA Electronic Industries Ltd.,2.07,Industrials,391158,62063003,0,3.8595,1
QHC,Quorum Health Corporation,6.13,Healthcare,143175,185719972,-3.31,8.83,2.54
RCON,Recon Technology Ltd.,1.3,Energy,2701541,19094204,0,5.36,0.64
QLYS,Qualys Inc.,72.25,Technology,262425,2739685826,54.73,72.95,33.75
RAND,Rand Capital Corporation,2.58,Financial Services,17013,16310729,0,3.5,2.58
RAVN,Raven Industries Inc.,35,Industrials,124094,1251447610,63.64,40.85,26.35
REN,Resolute Energy Corporation Comon Stock,33.83,Energy,770083,761307174,-73.54,49.14,23.64
RBCN,Rubicon Technology Inc.,7.06,Technology,11238,19292735,0,10.45,5.25
RAVE,Rave Restaurant Group Inc.,1.66,Consumer Cyclical,100801,24727705,-2,2.43,1.2701
REG,Regency Centers Corporation,58.06,Real Estate,1175116,9949451900,15.69,72.05,54.87
QTS,QTS Realty Trust Inc. Class A,44,Real Estate,509546,2218857476,16.86,61.55,43.71
QEP,QEP Resources Inc.,8.67,Energy,7022039,2088906788,-17,17.445,7.02
QES,Quintana Energy Services Inc.,9.76,Energy,0,322470488,0,9.76,8.54
QTM,Quantum Corporation,4.04,Technology,440352,140082491,12.63,9.2,3.42
RA,Brookfield Real Assets Income Fund Inc.,22.03,Financial Services,235686,803829252,0,24.39,21.06
QVCA,Liberty Interactive Corporation,27.84,Consumer Cyclical,2877321,13472254709,15.91,28.61,17.24
QVCB,Liberty Interactive Corporation,27.82,Consumer Cyclical,420,13462576365,0,28.27,17.62
QCRH,QCR Holdings Inc.,43.95,Financial Services,56891,611703484,16.52,50,39.85
REFR,Research Frontiers Incorporated,0.9301,Technology,51011,22363181,-7.15,1.82,0.85
RDY,Dr. Reddy's Laboratories Ltd,34.05,Healthcare,349095,5648674492,31.24,44.23,29.83
RENN,Renren Inc. American Depositary Shares each representing fifteen Class A,9.28,Technology,1076283,634157996,0,18.7,6.01
RBBN,Ribbon Communications Inc.,7.04,Communication Services,308588,722133928,-88,9.05,5.7699
R,Ryder System Inc.,75.1,Industrials,548325,3976373396,16.62,90.26,62.52
RDC,Rowan Companies plc Class A,12.62,Energy,2994120,1593314109,-48.54,18.97,9.02
QUAD,Quad Graphics Inc Class A,22.05,Industrials,163827,1143081570,0,29.04,18.16
RDN,Radian Group Inc.,21.19,Financial Services,1298073,4573098660,11.64,23.49,15.58
RDI,Reading International Inc,15.9,Consumer Cyclical,36168,363560703,27.89,17.43,14.37
QQQC,Global X NASDAQ China Technology ETF,31.59,,23364,25272000,0,34.11,22.111
RCMT,RCM Technologies Inc.,6.26,Industrials,31921,75193236,0,7.5,4.5078
REIS,Reis Inc,18.5,Industrials,13107,212163106,185,23,15.95
QTRX,Quanterix Corporation,22.43,Healthcare,113464,475057531,0,24.805,15.56
RDS.A,Royal Dutch Shell PLC American Depositary Shares (Each representing two Class A),63.3,Energy,3399262,193752924207,17.02,72.43,50.319
RDCM,Radcom Ltd.,19.65,Technology,43337,262895876,89.32,22.45,16.8719
QTRH,Quarterhill Inc.,1.67,Technology,92980,198159276,3.88,2.12,1.26
QNST,QuinStreet Inc.,12.74,Technology,675971,589022829,424.67,13.25,3.15
QUIK,QuickLogic Corporation,1.76,Technology,352182,141114561,-9.78,2.48,1.15
QCP,Quality Care Properties Inc.,12.71,Real Estate,678361,1192319050,0,19.99,12.25
RECN,Resources Connection Inc.,15.7,Industrials,132200,492581644,25.32,17.4,12.05
QRHC,Quest Resource Holding Corporation.,2.27,Technology,13945,34688605,-6.14,3,1.03
RCS,PIMCO Strategic Income Fund Inc.,8.91,Financial Services,190947,380822827,0,10.65,8.62
RCL,Royal Caribbean Cruises Ltd.,131.56,Consumer Cyclical,1613999,28066693735,17.47,135.65,93.4
RCM,R1 RCM Inc.,5.08,Technology,207382,554411363,-19.54,5.43,2.02
RCI,Rogers Communication Inc.,45.62,Communication Services,370533,18357644613,16.9,54.95,41.33
QYLD,Horizons NASDAQ-100 Covered Call ETF,24.92,,80205,19936000,0,25.35,22.67
RDIB,Reading International Inc,25.5,Consumer Cyclical,106,621868854,0,27.66,16.29
RDVY,First Trust Rising Dividend Achievers ETF,30.71,,114884,402301061,0,32,25.72
QCLN,First Trust NASDAQ Clean Edge Green Energy Index Fund,20.23,,33201,94069540,0,21.73,16.1105
RAS-A,RAIT Financial Trust 7.75% Series A Cumulative Redeemable Preferred Shares of Beneficial Interest,15.67,Real Estate,22084,63765743,0,23.0699,8.356
RAS-B,RAIT Financial Trust 8.375% Series B Cumulative Redeemable Preferred Shares of Beneficial Interest,16.3,Real Estate,7873,37301980,0,24.1,9.04
RAS-C,RAIT Financial Trust 8.875% Series C Cumulative Redeemable Preferred Shares of Beneficial Interest,16.95,Real Estate,7264,29521800,0,25.39,9.2485
QTWO,Q2 Holdings Inc.,44.65,Technology,263900,1860678152,-95,46.1,31.95
RBNC,Reliant Bancorp Inc.,23.24,Financial Services,6799,277774845,0,27.49,21.0579
RACE,Ferrari N.V.,128.4,Consumer Cyclical,677966,31515252661,40.25,131.2,64.76
QSII,Quality Systems Inc.,12.49,Technology,356539,795786923,16.88,17.74,12.25
QQEW,First Trust NASDAQ-100 Equal Weighted Index Fund,60.1,,58046,537895120,0,63.15,50.51
RBS,Royal Bank of Scotland Group Plc New (The) ADS,7.82,Financial Services,959387,46786480671,10.29,8.74,5.66
RDHL,Redhill Biopharma Ltd.,6.21,Healthcare,125949,132104976,-2.3,11.25,4.3
QTEC,First Trust NASDAQ-100- Technology Index Fund,76.6,,291614,2343960153,0,78.69,57.9328
RBC,Regal Beloit Corporation,73.45,Technology,366875,3254129020,15.08,87.5,71.05
RBB,RBB Bancorp,26.345,Financial Services,32710,416287198,32.13,27.55,21.26
RBA,Ritchie Bros. Auctioneers Incorporated,32.05,Industrials,572210,3439701701,38.15,35.21,24.075
RCKY,Rocky Brands Inc.,16.15,Consumer Cyclical,28811,119420820,16.65,20.95,10.25
RDS.B,Royal Dutch Shell PLC American Depositary Shares (Each representing two Class B),64.34,Energy,2019518,196936226596,146.23,74.6,53.1
QUOT,Quotient Technology Inc.,13.3,Consumer Cyclical,462643,1234032467,-120.91,17.85,9.1
QDEL,Quidel Corporation,46.13,Healthcare,317358,1568276582,4613,49.47,20.43
RCKT,Rocket Pharmaceuticals Inc.,16.82,Healthcare,443636,28617918,-15.02,19.7828,3.4
QSR,Restaurant Brands International Inc.,59.23,Consumer Cyclical,2047010,14446165963,28.07,68.89,53.54
QD,Qudian Inc. American Depositary Shares each representing one Class A,14.02,Financial Services,3405087,4627308991,0,35.45,11.33
QLC,FlexShares US Quality Large Cap Index Fund,34.04,,7126,39997034,0,35.78,28.72
RMBS,Rambus Inc.,12.49,Technology,945288,1371127944,24.98,15.5,11.3
RMBL,RumbleOn Inc.,3.91,Consumer Cyclical,17266,50550595,0,10,3.3999
ROIC,Retail Opportunity Investments Corp.,17.69,Real Estate,1079062,1986842621,15.94,22.37,16.21
RLGY,Realogy Holdings Corp.,24.55,Real Estate,1595929,3304836695,15.44,35.18,23.97
RIV,RiverNorth Opportunities Fund Inc.,20.66,Financial Services,73090,109911489,0,21.57,19.1
RETO,ReTo Eco-Solutions Inc.,8.64,Basic Materials,275338,193017600,0,12.75,5.94
RIBT,RiceBran Technologies,1.41,Consumer Defensive,41515,23806464,0,1.61,0.6885
RIO,Rio Tinto Plc,56.27,Basic Materials,3273937,75843331952,0,59.25,37.66
RF,Regions Financial Corporation,19.4,Financial Services,12045035,21999600000,19.4,19.9,13
RL,Ralph Lauren Corporation,105.39,Consumer Cyclical,1171755,8567124434,18.46,119.33,66.06
RM,Regional Management Corp.,31.08,Financial Services,94855,362361720,12.95,35.34,18.31
RH,RH,88.98,Consumer Cyclical,980069,1896158550,74.15,109.53,25.09
RMCF,Rocky Mountain Chocolate Factory Inc.,12.36,Consumer Defensive,12382,72966469,15.85,13.23,10.87
RNET,RigNet Inc.,14.2,Technology,29492,258797755,-20.29,22.9079,13.7
RHP,Ryman Hospitality Properties Inc. (REIT),69.65,Real Estate,332477,3565818882,13.04,77.99,57.78
RHT,Red Hat Inc.,144.32,Technology,1738278,25545260576,92.51,144.32,80.93
RHI,Robert Half International Inc.,56.32,Industrials,1202075,7059700454,21.75,60.59,42.92
RICK,RCI Hospitality Holdings Inc.,28.58,Consumer Cyclical,51328,277760760,23.05,33.78,16.0201
RGR,Sturm Ruger & Company Inc.,48.35,Industrials,249229,842664881,14.14,68.8,44.8
RFIL,RF Industries Ltd.,3.2,Technology,41241,28391187,-24.62,3.5,1.4
RGT,Royce Global Value Trust Inc.,11.17,Financial Services,34109,116340264,0,11.73,8.47
RILY,B. Riley Financial Inc.,18.65,Financial Services,53859,493620628,0,20.35,13.55
RGA,Reinsurance Group of America Incorporated,155.39,Financial Services,362771,10015196280,14.32,165.12,121.925
RGC,Regal Entertainment Group Class A,22.94,Consumer Cyclical,4767816,3609978105,26.07,23.17,13.9
ROBO,ROBO Global Robotics and Automation Index ETF,42.55,,1099205,195730000,0,46.2,31.22
ROK,Rockwell Automation Inc.,184.67,Industrials,927967,23598020863,27.36,210.72,148.31
ROL,Rollins Inc.,49.95,Industrials,682241,10887858942,57.41,51.785,35.5089
REVG,REV Group Inc.,27,Consumer Cyclical,450314,1742635647,31.76,33.15,23.38
ROG,Rogers Corporation,156.01,Technology,132503,2846235831,29.11,184,80.35
RFP,Resolute Forest Products Inc.,8.2,Basic Materials,531322,740509184,-273.33,12.15,4.1
RNR-E,RenaissanceRe Holdings Ltd. 5.375% Series E Preference Shares,23.73,Financial Services,29102,261030000,0,25.98,23.45
RNR-C,RenaissanceRe Holdings Ltd. 6.08% Series C Preference Shares,25.43,Financial Services,10403,254300000,0,26.05,24.95
RFI,Cohen & Steers Total Return Realty Fund Inc.,11.81,Financial Services,104939,308659889,0,13.03,11.5
RNGR,Ranger Energy Services Inc. Class A,9.42,Energy,26410,143931307,-22.43,15.7,8.48
RMTI,Rockwell Medical Inc.,5.62,Healthcare,268392,290897045,-13.07,8.98,4.84
RFAP,First Trust RiverFront Dynamic Asia Pacific ETF,61.28,,9746,52088123,0,64.93,53.735
RNG,Ringcentral Inc. Class A,64.8,Technology,542253,5012422949,-190.59,64.8,24.8
RNWK,RealNetworks Inc.,2.78,Technology,138244,103701976,-3.86,5.27,2.63
RNR,RenaissanceRe Holdings Ltd.,130.89,Financial Services,478835,5238713742,-14.89,152,116.5
RNP,Cohen & Steers Reit and Preferred Income Fund Inc,18.5,Financial Services,230640,879984616,0,21.98,17.91
REX,REX American Resources Corporation,81.45,Basic Materials,37213,534863335,16.59,107.87,72.71
RGEN,Repligen Corporation,31.76,Healthcare,242683,1383634119,54.76,46.81,29.56
RES,RPC Inc.,18.62,Energy,2634305,4032827745,27.79,27.07,16.63
REV,Revlon Inc.,20.25,Consumer Defensive,70361,1065462093,-53.29,36.8,15.6
RGS,Regis Corporation,16.18,Consumer Cyclical,174354,755540099,0,16.98,9.02
REXR,Rexford Industrial Realty Inc.,27.11,Real Estate,462951,2128023361,27.95,31.71,21.34
REPH,Recro Pharma Inc.,7.99,Healthcare,109210,152828206,-3.65,10.59,5.81
RING,iShares MSCI Global Gold Miners ETF,17.76,,405292,318792000,0,20.84,16.86
REXX,Rex Energy Corporation,1.06,Energy,306086,10531506,-0.3,7.1,0.95
RMR,The RMR Group Inc.,60.8,Real Estate,36915,1894670150,34.55,67.9,42.355
RMP,Rice Midstream Partners LP representing limited partner interests,20.89,Energy,589522,2137111926,12.15,26.42,16.87
RMT,Royce Micro-Cap Trust Inc.,9.35,Financial Services,129119,359125945,0,9.93,8
RMNI,Rimini Street Inc.,8.58,Technology,24996,502623230,0,10.4,6.48
RFDI,First Trust RiverFront Dynamic Developed International ETF,65,,69576,568750130,0,68.99,54.151
RMD,ResMed Inc.,92.83,Healthcare,894485,13267925199,32.8,104.78,67.04
RIOT,Riot Blockchain Inc,10.92,Financial Services,2873161,105486315,0,46.2,6.331
RGNX,REGENXBIO Inc.,26.45,Healthcare,438790,823792973,-9.8,36.45,16.3
RIG,Transocean Ltd (Switzerland),9.09,Energy,15105200,4164814541,11.36,14.33,7.2
RENX,RELX N.V. American Depositary Shares (Each representing One),20.88,Consumer Cyclical,119573,41983743273,0,23.3,17.31
RLI,RLI Corp.,61.53,Financial Services,196875,2711001401,38.46,65.68,50.34
RLH,Red Lions Hotels Corporation,10.35,Consumer Cyclical,137267,244530249,-45,11.7,6.15
RIGL,Rigel Pharmaceuticals Inc.,3.77,Healthcare,1273086,552271417,-6.39,4.71,2.14
RLJ,RLJ Lodging Trust of Beneficial Interest $0.01 par value,21.62,Real Estate,1361942,3781565529,8.86,23.98,19.12
RLJE,RLJ Entertainment Inc.,3.8,Industrials,16504,53471407,0,4.61,2.12
RNDB,Randolph Bancorp Inc.,15.61,Financial Services,8739,91607972,0,16.4883,13.36
RNDM,First Trust Developed International Equity Select ETF,51.85,,2211,12962604,0,55.1232,48.94
RNDV,First Trust US Equity Dividend Select ETF,21.92,,8312,13152044,0,23.04,19.3
ROKU,Roku Inc.,51.18,Communication Services,4487478,5006678075,0,58.8,15.75
ROCK,Gibraltar Industries Inc.,31.4,Basic Materials,304721,995008036,19.62,42.75,25.61
RGSE,Real Goods Solar Inc.,1.18,Technology,1333252,10563177,0,3.25,0.6001
RGLS,Regulus Therapeutics Inc.,1.23,Healthcare,549654,127864831,-0.91,1.95,0.7939
RMAX,RE/MAX Holdings Inc. Class A,50.55,Real Estate,146340,894582946,37.44,67.5,43.85
RESI,Altisource Residential Corporation,10.52,Real Estate,243931,562272434,-3.36,15.66,9.87
RESN,Resonant Inc.,4.82,Technology,189362,92765392,-5.13,8.55,3.82
RGLD,Royal Gold Inc.,81.79,Basic Materials,642629,5353588414,54.89,94.39,61
RNST,Renasant Corporation,42.38,Financial Services,156033,2090191136,17.51,45.315,37.68
RNLC,First Trust Large Cap US Equity Select ETF,22.03,,9941,19827044,0,23.11,19.67
RFEU,First Trust RiverFront Dynamic Europe ETF,66.39,,20045,139419133,0,70.58,53.53
RJF,Raymond James Financial Inc.,92.23,Financial Services,985447,13430067945,18.16,99.1,71.35
RFEM,First Trust RiverFront Dynamic Emerging Markets ETF,74.805,,16862,104727150,0,79.04,57.81
RGCO,RGC Resources Inc.,23.81,Utilities,6844,172938911,0,31.99,17.200008
ROLL,RBC Bearings Incorporated,121.92,Industrials,95558,2961373524,38.34,139.95,88.7
RYN,Rayonier Inc. REIT,34,Basic Materials,781290,4385006384,53.12,34.82,26.845
RRGB,Red Robin Gourmet Burgers Inc.,52.3,Consumer Cyclical,329035,676554840,25.39,74.1125,45.35
SAGE,Sage Therapeutics Inc.,163.18,Healthcare,679459,7426163842,-23.75,195.97,59.57
SAH,Sonic Automotive Inc.,20.5,Consumer Cyclical,324531,885509390,12.13,27.45,15.95
RP,RealPage Inc.,50.4,Technology,445984,4177124582,91.64,51.6,32.3
SAN,Banco Santander S.A. Sponsored ADR (Spain),6.99,Financial Services,6168906,112791713538,13.44,7.57,5.29
SAM,Boston Beer Company Inc. (The),193.25,Consumer Defensive,129500,2272869486,26.36,202.35,128.7
RS,Reliance Steel & Aluminum Co. (DE),92.72,Industrials,469797,6732356549,17.04,95.72,68.46
RYI,Ryerson Holding Corporation,11.4,Industrials,264443,424177823,40.71,14.65,7.65
RY,Royal Bank Of Canada,79.45,Financial Services,844109,114774433252,13.77,87.1,66.66
RXDX,Ignyta Inc.,26.95,Healthcare,3212405,1821523281,-9.98,27.1,5.8
RVT,Royce Value Trust Inc.,16.12,Financial Services,281913,1339707843,0,17.18,13.59
SAR,Saratoga Investment Corp New,20.26,Financial Services,19033,126767408,12.58,23.78,19.62
SAP,SAP SE ADS,104.23,Technology,1392784,124932563052,25.12,116.9,92.51
RSLS,ReShape Lifesciences Inc.,1.42,Healthcare,176804,42539100,-0.24,8.13,1.2301
SAFM,Sanderson Farms Inc.,131.44,Consumer Defensive,476397,3000650069,10.73,176.43,89.75
RXN,Rexnord Corporation,28.04,Industrials,910090,2915562720,21.08,31.44,21.51
RYB,RYB Education Inc. American depositary shares each representing one Class A,19.3,Consumer Defensive,452866,553211359,0,31.8,15.5
SAFE,Safety Income & Growth Inc.,16.14,Real Estate,116331,293586600,-146.73,20,16.14
RVNC,Revance Therapeutics Inc.,30.25,Healthcare,307147,1104125000,-7.96,37.45,18
SAFT,Safety Insurance Group Inc.,73.5,Financial Services,48269,1118668089,0,84,65.75
ROSE,Rosehill Resources Inc.,7.18,Energy,34956,257870174,0,11.69,5.524
ROST,Ross Stores Inc.,77.98,Consumer Cyclical,2422636,29799744846,27.55,85.66,52.85
SAVE,Spirit Airlines Inc.,38.9,Industrials,1556002,2653486867,11.72,60.28,30.32
RQI,Cohen & Steers Quality Income Realty Fund Inc,11.2,Financial Services,596629,1222607702,0,13.27,10.55
RWLK,ReWalk Robotics Ltd,1.15,Healthcare,258289,25376305,-0.83,3.2,1.05
